番号,日付,時間,ms,CHU1-1,CHU1-2,CHU1-3,CHU1-4,CHU2-1,CHU2-2,CHU2-3,CHU2-4,CHU2-5,CHU2-6,CHU2-7,CHU2-8,CHU2-9,CHU2-10,AlarmU1,AlarmU2,AlarmOut,MarkEvent
NO.,Date,Time,ms," V"," V"," V"," V"," V"," V"," V"," V"," V"," V"," V"," V"," V"," V","A1234567890","A1234567890","AO1234567890","Alarm/Info/x/User12345678"
21111,2024-12-18,17:25:16,100,-0.006,-0.002,-0.002,-0.003,+0.03,+0.04,+0.01,+0.05,+0.04,+7.394,+0.903,+0.00,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21112,2024-12-18,17:25:16,110,-0.004,-0.001,-0.003,-0.006,+0.04,+0.04,+0.00,+0.06,+0.05,+1.758,+0.906,+0.00,+0.02,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21113,2024-12-18,17:25:16,120,-0.004,-0.001,-0.002,-0.005,+0.01,+0.04,+0.00,+0.04,+0.01,+1.756,+0.904,+0.01,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21114,2024-12-18,17:25:16,130,-0.005,-0.000,-0.004,-0.004,+0.05,+0.04,+0.02,+0.04,+0.04,+1.758,+0.904,+0.03,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21115,2024-12-18,17:25:16,140,-0.005,+0.000,-0.001,-0.007,+0.03,+0.02,+0.01,+0.06,+0.01,+1.758,+0.904,+0.03,-0.03,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21116,2024-12-18,17:25:16,150,-0.006,-0.000,-0.003,-0.004,+0.04,+0.01,+0.02,+0.05,+0.03,+1.756,+0.902,+0.04,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21117,2024-12-18,17:25:16,160,-0.005,-0.003,-0.002,-0.006,+0.04,+0.01,+0.01,+0.06,+0.01,+1.756,+0.902,+0.03,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21118,2024-12-18,17:25:16,170,-0.004,-0.002,-0.003,-0.003,+0.01,+0.04,+0.00,+0.06,+0.04,+1.756,+0.905,+0.02,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21119,2024-12-18,17:25:16,180,-0.004,-0.002,+0.000,-0.004,+0.02,+0.01,+0.01,+0.04,+0.00,+0.004,+0.905,+0.03,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21120,2024-12-18,17:25:16,190,-0.006,-0.001,-0.002,-0.006,+0.03,+0.03,-0.02,+0.04,+0.05,+0.004,+0.905,+0.01,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21121,2024-12-18,17:25:16,200,-0.005,-0.001,-0.001,-0.003,+0.01,+0.01,+0.01,+0.05,+0.01,+0.003,+0.906,+0.01,-0.03,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21122,2024-12-18,17:25:16,210,-0.005,-0.001,-0.002,-0.005,+0.04,+0.04,+0.01,+0.04,+0.04,+0.003,+0.905,+0.01,+0.02,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21123,2024-12-18,17:25:16,220,-0.006,-0.001,-0.001,-0.005,+0.03,+0.04,+0.01,+0.04,+0.03,+0.002,+0.905,+0.03,-0.03,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21124,2024-12-18,17:25:16,230,-0.004,-0.003,-0.002,-0.004,+0.04,+0.02,+0.03,+0.04,+0.06,+0.005,+0.907,+0.01,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21125,2024-12-18,17:25:16,240,-0.004,-0.003,-0.003,-0.006,+0.03,+0.04,+0.03,+0.03,+0.02,+0.004,+0.905,+0.01,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21126,2024-12-18,17:25:16,250,-0.005,-0.001,-0.001,-0.003,+0.01,+0.04,-0.01,+0.04,+0.02,+0.004,+0.905,+0.01,+0.03,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21127,2024-12-18,17:25:16,260,-0.006,-0.001,-0.002,-0.005,+0.04,+0.01,+0.03,+0.04,+0.04,+0.002,+0.904,+0.01,-0.01,-0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21128,2024-12-18,17:25:16,270,-0.006,-0.001,-0.003,-0.006,+0.04,+0.05,-0.01,+0.06,+0.04,+0.003,+0.905,+0.04,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21129,2024-12-18,17:25:16,280,-0.006,-0.000,-0.003,-0.005,+0.01,+0.04,+0.01,+0.04,+0.03,+0.003,+0.905,+0.04,-0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21130,2024-12-18,17:25:16,290,-0.005,-0.001,-0.001,-0.005,+0.04,+0.04,-0.02,+0.07,+0.07,+0.003,+0.903,+0.01,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21131,2024-12-18,17:25:16,300,-0.006,-0.002,-0.003,-0.004,+0.04,+0.04,+0.01,+0.06,+0.01,+0.002,+0.903,+0.03,-0.03,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21132,2024-12-18,17:25:16,310,-0.005,-0.002,-0.001,-0.005,+0.01,+0.04,+0.01,+0.06,+0.03,+0.002,+0.903,+0.03,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21133,2024-12-18,17:25:16,320,-0.005,-0.002,-0.004,-0.006,+0.06,+0.02,+0.00,+0.04,+0.03,+0.002,+0.905,+0.04,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21134,2024-12-18,17:25:16,330,-0.006,-0.002,-0.001,-0.005,+0.06,+0.04,-0.01,+0.04,+0.03,+0.004,+0.904,+0.01,-0.02,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21135,2024-12-18,17:25:16,340,-0.005,-0.001,-0.003,-0.005,+0.01,+0.03,+0.01,+0.04,+0.03,+0.003,+0.905,+0.01,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21136,2024-12-18,17:25:16,350,-0.005,-0.000,-0.001,-0.005,+0.02,+0.04,+0.01,+0.04,+0.06,+0.002,+0.905,+0.03,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21137,2024-12-18,17:25:16,360,-0.006,-0.002,-0.002,-0.005,+0.04,+0.04,+0.01,+0.05,+0.03,+0.003,+0.905,+0.04,-0.03,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21138,2024-12-18,17:25:16,370,-0.006,-0.003,-0.001,-0.007,+0.02,+0.04,+0.00,+0.06,+0.06,-0.001,+0.906,+0.02,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21139,2024-12-18,17:25:16,380,-0.006,-0.004,-0.002,-0.004,+0.01,+0.03,+0.01,+0.07,+0.04,+0.003,+0.905,+0.04,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21140,2024-12-18,17:25:16,390,-0.006,-0.002,-0.001,-0.005,+0.04,+0.03,+0.01,+0.07,+0.04,+0.001,+0.906,+0.03,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21141,2024-12-18,17:25:16,400,-0.005,-0.002,-0.001,-0.005,+0.03,+0.01,+0.04,+0.05,+0.03,+0.003,+0.906,+0.04,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21142,2024-12-18,17:25:16,410,-0.006,-0.001,-0.001,-0.004,+0.02,+0.03,+0.03,+0.06,+0.04,+0.003,+0.904,+0.04,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21143,2024-12-18,17:25:16,420,-0.006,-0.000,-0.002,-0.007,+0.02,+0.03,+0.00,+0.07,+0.01,+0.004,+0.905,+0.01,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21144,2024-12-18,17:25:16,430,-0.005,-0.001,-0.003,-0.003,+0.04,+0.01,+0.00,+0.05,+0.04,+0.004,+0.905,+0.03,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21145,2024-12-18,17:25:16,440,-0.006,-0.002,-0.002,-0.006,+0.01,+0.02,+0.04,+0.03,+0.01,+0.001,+0.904,+0.03,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21146,2024-12-18,17:25:16,450,-0.005,-0.003,-0.002,-0.005,+0.04,+0.03,+0.00,+0.07,+0.04,+0.003,+0.906,+0.02,+0.00,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21147,2024-12-18,17:25:16,460,-0.005,-0.002,-0.001,-0.004,+0.03,+0.01,+0.01,+0.04,+0.04,+0.002,+0.905,+0.04,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21148,2024-12-18,17:25:16,470,-0.005,-0.003,-0.003,-0.005,+0.02,+0.04,+0.01,+0.06,+0.04,+0.002,+0.904,+0.03,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21149,2024-12-18,17:25:16,480,-0.005,-0.002,-0.001,-0.004,+0.04,+0.04,+0.03,+0.05,+0.03,+0.003,+0.903,+0.04,-0.02,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21150,2024-12-18,17:25:16,490,-0.005,-0.000,-0.003,-0.004,+0.02,+0.01,+0.00,+0.04,+0.04,+0.003,+0.905,+0.01,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21151,2024-12-18,17:25:16,500,-0.006,+0.001,-0.001,-0.006,+0.04,+0.01,+0.01,+0.06,+0.04,+0.004,+0.904,+0.03,-0.02,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21152,2024-12-18,17:25:16,510,-0.006,-0.001,-0.004,-0.004,+0.05,+0.04,+0.01,+0.04,+0.02,+0.002,+0.905,+0.03,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21153,2024-12-18,17:25:16,520,-0.005,-0.004,-0.001,-0.005,+0.01,+0.01,+0.01,+0.04,+0.04,-0.001,+0.905,+0.03,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21154,2024-12-18,17:25:16,530,-0.005,-0.003,-0.003,-0.004,+0.03,+0.04,+0.01,+0.05,+0.04,+0.003,+0.905,+0.03,-0.02,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21155,2024-12-18,17:25:16,540,-0.005,-0.001,-0.001,-0.004,+0.03,+0.03,+0.01,+0.04,+0.01,+0.003,+0.904,+0.01,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21156,2024-12-18,17:25:16,550,-0.005,-0.002,-0.002,-0.005,+0.01,+0.04,+0.03,+0.04,+0.06,+0.000,+0.905,+0.03,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21157,2024-12-18,17:25:16,560,-0.006,-0.001,-0.000,-0.003,+0.01,+0.04,+0.01,+0.04,+0.03,+0.002,+0.903,+0.01,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21158,2024-12-18,17:25:16,570,-0.005,-0.001,-0.002,-0.005,+0.04,+0.03,+0.01,+0.03,+0.06,+0.002,+0.905,+0.01,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21159,2024-12-18,17:25:16,580,-0.004,-0.000,-0.001,-0.005,+0.04,+0.01,+0.01,+0.03,+0.01,+0.003,+0.905,+0.02,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21160,2024-12-18,17:25:16,590,-0.007,-0.002,-0.003,-0.004,+0.01,+0.03,+0.01,+0.06,+0.05,+0.004,+0.906,+0.01,+0.03,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21161,2024-12-18,17:25:16,600,-0.005,-0.003,-0.001,-0.006,+0.04,+0.04,-0.01,+0.06,+0.01,+0.003,+0.903,+0.03,-0.02,+0.00,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21162,2024-12-18,17:25:16,610,-0.007,-0.002,-0.002,-0.004,+0.01,+0.04,+0.05,+0.07,+0.04,+0.002,+0.905,+0.01,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21163,2024-12-18,17:25:16,620,-0.008,-0.001,-0.003,-0.005,+0.01,+0.03,+0.01,+0.04,+0.04,+0.004,+0.900,+0.04,-0.04,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21164,2024-12-18,17:25:16,630,-0.006,+0.000,-0.001,-0.004,+0.04,+0.02,+0.03,+0.05,+0.04,+0.002,+0.905,+0.03,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21165,2024-12-18,17:25:16,640,-0.005,+0.001,-0.002,-0.004,+0.03,+0.01,-0.02,+0.04,+0.01,+0.004,+0.906,+0.04,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21166,2024-12-18,17:25:16,650,-0.006,+0.001,-0.001,-0.005,+0.03,+0.02,+0.02,+0.05,+0.03,+0.003,+0.904,+0.01,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21167,2024-12-18,17:25:16,660,-0.006,-0.002,-0.003,-0.004,+0.04,+0.01,+0.01,+0.04,+0.02,+0.001,+0.902,+0.01,-0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21168,2024-12-18,17:25:16,670,-0.007,-0.002,-0.001,-0.004,+0.04,+0.01,+0.04,+0.04,+0.02,+0.002,+0.906,+0.01,-0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21169,2024-12-18,17:25:16,680,-0.005,-0.002,-0.004,-0.007,+0.04,+0.03,+0.02,+0.06,+0.01,+0.004,+0.907,+0.02,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21170,2024-12-18,17:25:16,690,-0.006,-0.002,+0.001,-0.003,+0.01,+0.01,-0.02,+0.04,+0.03,+0.002,+0.908,+0.01,-0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21171,2024-12-18,17:25:16,700,-0.006,-0.002,-0.004,-0.005,+0.03,+0.01,+0.03,+0.06,+0.02,+0.002,+0.905,+0.03,-0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21172,2024-12-18,17:25:16,710,-0.006,+0.000,+0.000,-0.004,+0.03,+0.03,+0.03,+0.07,+0.04,+9.931,+0.905,+0.04,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21173,2024-12-18,17:25:16,720,-0.005,+0.000,-0.003,-0.005,+0.03,+0.04,+0.01,+0.06,+0.03,+10.007,+0.905,+0.02,-0.04,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21174,2024-12-18,17:25:16,730,-0.006,-0.002,-0.000,-0.006,+0.04,+0.01,+0.01,+0.07,+0.04,+10.005,+0.902,+0.04,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21175,2024-12-18,17:25:16,740,-0.005,-0.003,-0.001,-0.005,+0.01,+0.01,+0.01,+0.04,+0.00,+10.006,+0.902,+0.04,-0.03,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21176,2024-12-18,17:25:16,750,-0.006,-0.002,-0.002,-0.004,+0.03,+0.06,+0.01,+0.04,+0.03,+10.008,+0.905,+0.01,+0.04,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21177,2024-12-18,17:25:16,760,-0.007,-0.002,-0.001,-0.005,+0.04,+0.03,+0.04,+0.04,+0.01,+10.008,+0.905,+0.03,-0.02,+0.05,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21178,2024-12-18,17:25:16,770,-0.006,+0.000,-0.002,-0.005,+0.01,+0.02,+0.00,+0.04,+0.04,+10.005,+0.902,+0.01,-0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21179,2024-12-18,17:25:16,780,-0.007,-0.001,-0.001,-0.007,+0.01,+0.03,+0.02,+0.04,+0.01,+2.651,+0.904,+0.04,+0.00,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21180,2024-12-18,17:25:16,790,-0.007,-0.001,-0.002,-0.003,+0.02,+0.03,-0.01,+0.04,+0.03,+0.003,+0.903,+0.04,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21181,2024-12-18,17:25:16,800,-0.006,-0.002,-0.002,-0.006,+0.03,+0.04,-0.01,+0.09,+0.01,+0.002,+0.902,+0.01,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21182,2024-12-18,17:25:16,810,-0.006,-0.003,-0.003,-0.006,+0.03,+0.03,+0.02,+0.07,+0.05,+0.002,+0.901,+0.03,+0.00,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21183,2024-12-18,17:25:16,820,-0.007,-0.002,-0.002,-0.004,+0.02,+0.02,+0.01,+0.07,+0.01,+0.004,+0.902,-0.01,-0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21184,2024-12-18,17:25:16,830,-0.007,-0.003,-0.005,-0.005,+0.04,+0.01,-0.02,+0.06,+0.05,+0.005,+0.903,+0.04,+0.00,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21185,2024-12-18,17:25:16,840,-0.006,-0.001,-0.002,-0.004,+0.04,+0.03,+0.01,+0.03,+0.03,+0.002,+0.906,+0.01,-0.02,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21186,2024-12-18,17:25:16,850,-0.007,+0.001,-0.004,-0.004,+0.01,+0.03,+0.01,+0.04,+0.04,+0.003,+0.905,+0.03,+0.03,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21187,2024-12-18,17:25:16,860,-0.008,-0.001,-0.001,-0.005,+0.04,+0.01,-0.02,+0.05,+0.03,+0.003,+0.905,+0.03,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21188,2024-12-18,17:25:16,870,-0.007,-0.002,-0.003,-0.004,+0.04,+0.01,+0.01,+0.06,+0.04,+0.003,+0.905,+0.01,+0.03,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21189,2024-12-18,17:25:16,880,-0.007,-0.003,+0.000,-0.005,+0.01,+0.04,+0.00,+0.03,+0.01,+0.002,+0.905,+0.04,-0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21190,2024-12-18,17:25:16,890,-0.006,-0.002,-0.003,-0.004,+0.04,+0.04,+0.01,+0.05,+0.06,+0.003,+0.904,+0.03,+0.00,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21191,2024-12-18,17:25:16,900,-0.006,-0.002,-0.001,-0.004,+0.03,+0.03,+0.01,+0.05,+0.01,+0.003,+0.902,+0.04,-0.03,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21192,2024-12-18,17:25:16,910,-0.007,-0.001,-0.002,-0.006,+0.03,+0.04,+0.00,+0.04,+0.01,+0.002,+0.902,+0.01,-0.03,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21193,2024-12-18,17:25:16,920,-0.007,-0.001,-0.001,-0.003,+0.01,+0.01,+0.00,+0.04,+0.01,+0.002,+0.904,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21194,2024-12-18,17:25:16,930,-0.007,+0.001,-0.001,-0.005,+0.04,+0.01,+0.03,+0.06,+0.03,+0.004,+0.905,+0.02,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21195,2024-12-18,17:25:16,940,-0.006,-0.001,-0.002,-0.003,+0.01,+0.03,-0.01,+0.05,+0.01,+0.002,+0.905,+0.00,-0.03,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21196,2024-12-18,17:25:16,950,-0.008,-0.004,-0.003,-0.004,+0.04,+0.04,+0.01,+0.06,+0.04,+0.003,+0.904,+0.04,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21197,2024-12-18,17:25:16,960,-0.008,-0.002,-0.002,-0.005,+0.01,+0.03,+0.04,+0.03,+0.04,+0.005,+0.904,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21198,2024-12-18,17:25:16,970,-0.007,-0.002,-0.001,-0.004,+0.06,+0.04,+0.01,+0.04,+0.04,+0.002,+0.905,+0.05,+0.01,+0.06,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21199,2024-12-18,17:25:16,980,-0.007,-0.001,-0.003,-0.004,+0.04,+0.03,+0.03,+0.04,+0.03,+4.347,+0.907,+0.02,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21200,2024-12-18,17:25:16,990,-0.007,-0.002,-0.000,-0.005,+0.04,+0.01,+0.01,+0.05,+0.06,+4.873,+0.904,+0.01,+0.01,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21201,2024-12-18,17:25:17,0,-0.007,+0.000,-0.003,-0.004,+0.04,+0.04,-0.01,+0.04,+0.00,+4.873,+0.905,+0.01,-0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21202,2024-12-18,17:25:17,10,-0.007,-0.001,+0.000,-0.007,+0.01,+0.01,+0.03,+0.07,+0.03,+4.877,+0.905,+0.01,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21203,2024-12-18,17:25:17,20,-0.007,-0.003,-0.003,-0.004,+0.04,+0.01,+0.01,+0.04,+0.02,+4.873,+0.905,+0.02,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21204,2024-12-18,17:25:17,30,-0.008,-0.002,-0.001,-0.004,+0.03,+0.04,-0.01,+0.07,+0.04,+4.873,+0.903,-0.01,+0.01,+0.03,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21205,2024-12-18,17:25:17,40,-0.008,-0.002,-0.004,-0.006,+0.04,+0.03,+0.01,+0.05,+0.01,+4.877,+0.902,+0.01,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21206,2024-12-18,17:25:17,50,-0.007,-0.001,-0.001,-0.004,+0.03,+0.04,+0.01,+0.04,+0.04,+0.009,+0.903,+0.01,+0.03,+0.04,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21207,2024-12-18,17:25:17,60,-0.007,-0.001,-0.002,-0.006,+0.03,+0.04,+0.03,+0.05,+0.04,+0.004,+0.904,+0.03,-0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21208,2024-12-18,17:25:17,70,-0.007,-0.000,-0.000,-0.004,+0.04,+0.01,+0.00,+0.05,+0.04,+0.002,+0.905,+0.02,+0.02,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21209,2024-12-18,17:25:17,80,-0.007,-0.001,-0.002,-0.004,+0.02,+0.04,+0.01,+0.04,+0.03,+0.002,+0.903,+0.03,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21210,2024-12-18,17:25:17,90,-0.007,-0.001,-0.001,-0.007,+0.01,+0.03,+0.02,+0.06,+0.04,+0.002,+0.904,+0.03,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21211,2024-12-18,17:25:17,100,-0.007,-0.003,-0.003,-0.004,+0.04,+0.01,+0.04,+0.05,+0.04,+0.003,+0.905,+0.03,-0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21212,2024-12-18,17:25:17,110,-0.007,-0.002,-0.002,-0.004,+0.04,+0.01,-0.01,+0.03,+0.06,+0.002,+0.905,+0.04,+0.01,+0.01,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
21213,2024-12-18,17:25:17,120,-0.007,-0.000,-0.001,-0.004,+0.05,+0.01,+0.01,+0.03,+0.01,+0.001,+0.905,+0.03,+0.01,+0.02,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLL,LLLLLLLLLLL
